,date,content,title,score
432,2021-06-11 20:41:33,"Minha avó e pensionista da polícia união (antigo estado na Guanabara ) ela fez o cadastro biométrico aqui em vitória ES ou seja tem o reconhecimento facial no TSE . No entanto na hora de fazer o reconhecimento facial no App pede o número da CNH dela que venceu em 23/11/84 e nem tinha foto na época. Ou seja tem algum erro de comunicação entre o sou gov e o tse. Nessa pandemia não queria levar ela no banco para isso, mas … Outro detalhe é que os pensionistas e aposentados são de idade e o App não é fácil de lidar . Tem que ser mais fácil e intuitivo. Quem cria o App tem que se colocar no lugar do usuário…",ERRO NA VALIDAÇÃO FACIAL ….,1
433,2021-06-11 16:57:06,Péssimo,Validado fácil não funciona,1
434,2021-06-10 19:01:17,não tem nada positivo sobre esse aplicativo,Péssimo (Padrão Brasileiro),1
435,2021-06-10 14:23:23,Estou tentando me cadastrar e não consigo! A avaliação biométrica não funciona. Péssimo!,A avaliação biométrica não funciona,1
436,2021-06-10 09:24:42,"Desde a última atualização, não consigo mais acessar. Esta pedindo pra fazer verificação de reconhecimento facial e este não é concluído, não reconhece minha face",Impossível usar,1
437,2021-06-10 02:41:22,"Péssimo método de validação, não funciona Tentei inúmeras vezes é só da erro

Editado:

Recebi um e-mail do desenvolvedor dizendo que não tem problema nenhum e que até IDOSOS estão conseguindo fazer a validação. KKKK 

É RIR PRA NÃO CHORAR. 
OBRIGADO POR NADA!",Reconhecimento Facial - “INCLUSIVE IDOSOS CONSEGUEM”,1
438,2021-06-10 02:27:42,"Não estou recebendo o SMS de autenticação. Já abrir diversas solicitações de ajuda, e sempre tenho a mesma resposta ‘’ sua solicitação foi atendida “, mas quando vou fazer o login, pede a validação do SMS que não recebi. Como vou validar o telefone que está em meu cadastro se não consigo fazer o login ?

“ Verificação em duas etapas
Por favor, digite abaixo o código enviado para o celular cadastrado.

Não recebeu o código de acesso?”

Fica eternamente nisso….",Não recebo o SMS de autenticação,1
439,2021-06-10 00:39:59,"Havia conseguido fazer a biometria facial, aí todas as vezes que tentei entrar ele solicitou novamente, agora não faz de jeito algum, e ainda por cima desativaram o Sigepe sem este estar funcionando.",Só piorou,1
440,2021-06-09 17:06:56,"Obriga a fornecer dados e biometria, quando deveria ser opcional.",Novo aplicativo,1
441,2021-06-09 12:29:46,"Não consegui mesmo seguindo os comandos. Repeti várias vezes. 
A iniciativa é boa mas há algo que não funciona. Resolvam, por favor.",Por que não funciona?,1
442,2021-06-08 23:20:22,"Na fase em que precisamos preencher CPF e senha não conseguimos pois o leitor de telas não fala absolutamente nada, o que impossibilita de entrar no aplicativo. É preciso adequá-lo as normas de acessibilidade. Tomara que quando conseguir entrar o aplicativo de acesso aos serviços como no Sigepe. Depois que a gente entra no aplicativo leitor de telas não fala nada. Não nos permite preencher nenhum campo, CPF, dentre outros. Realmente é um retrocesso muito grande por que os aplicativos e plataformas do governo não seguem as normas de acessibilidade. Quando pensamos que houve avanço ocorre retrocesso!",Aplicativo sem acessibilidade para pessoas com deficiência visual,1
443,2021-06-08 21:26:00,Lixo! Nunca consigo passar do reconhecimento facial. Aliás hoje consegui fazer a biometria pelo TSE e ainda assim não consigo usar pq não passo do reconhecimento facial. Pior que agora o app do sigepe que era perfeito já não funciona mais! Parabéns aos envolvidos 👏🏻👏🏻👏🏻,Um lixo!,1
444,2021-06-08 14:46:20,"O app não reconhecer as biometrias realizadas, quando entro no app de início já pedi os dados da CNH, como se todo mundo tivesse, deveriam solicitar alguns documentos necessários para a validação do usuário como principal o RG, os desenvolvedores do app devem fazer uma atualização com urgência para resolver tais problemas, pq está nos deixando frustrados com os ERROS DO APLICATIVO.",App com erros,1
445,2021-06-08 12:02:25,"Depois que ativei a verificação por duas etapas não consigo mais acessar esta plataforma, simplesmente porque nunca recebo o código de acesso. Solicito que a equipe responsável me ajude a retornar o meu acesso ao Meu Gov.Br pois tenho demandas a serem respondidas por lá. Obrigado.",Sem acesso à plataforma Meu Gov.Br,1
446,2021-06-07 23:56:31,"Como assim fica pedindo o número da Carteira de habilitação nem sei dirigir pra que perdi número de Título de Eleitor..o mais correto seria pedir o número do CPF esse App é um lixo..

Respondendo ao desenvolvedor simplesmente desinstalei o Aplicativo porque a resposta não me convenceu..ter que usar o número do Título de Eleitor e da CNH para usar um App do Inss tinha que simplificar e não complicar..",Muito Confuso 😧,1
447,2021-06-07 23:26:41,A prova de vida simplesmente não funciona.,Péssimo!,1
448,2021-06-07 20:38:25,"O sistema de biometria simplesmente não funciona. Já tentei de todas as maneiras, mas ao concluir o processo o app simplesmente apresenta um erro e não informa o que tem de errado. Lixo de serviço.",Lixo de tecnologia,1
449,2021-06-07 18:42:48,"Deveriam ter vergonha de vir aqui responder que fazem testes diários e que quando é com vocês não tem problemas. Aplicativo ridículo, mal solicita para virar para a direita lentamente e já pede para voltar e sorrir, depois piscar e finaliza. Acho que a solicitação era para virar o mais rápido possível para a direita, esquerda, piscar, sorrir, saltar, balançar a cabeça etc. só funciona para um idoso de 20 anos, minha Mãe tem contas digitais e todas foram dessa forma, em nenhuma houve qualquer problema, se era para dizer que fizeram algo, ok, fizeram, mas não serve para NADA.","Uma lástima, reflexo de tudo que ocorre ultimamente neste país.",1
450,2021-06-07 18:35:25,"O app precisa ser melhorado urgentemente. Se é a única forma de os servidores terem acesso aos seus próprios dados, deve haver alguma alternativa para a comprovação do usuário no sistema que não o atual reconhecimento facial. Não funciona. Se o servidor/aposentado/pensionista  for idoso, tanto pior pois será mais lento e ainda que faça os movimentos corretamente, o tempo se esgota.",Reconhecimento facial não funciona,1
451,2021-06-07 14:55:42,"Não poderia esperar algo bom vindo desse governo, né? Mesmo com a atualização do app, tentei inúmeras vezes fazer o reconhecimento facial e não funciona de forma alguma. Como inúmeros outros usuários também relatam aqui…. Lixo de app",App ruim demais,1
452,2021-06-07 14:25:07,"App ruim, pouco acessível com o leitor de tela Voice Over, quando consigo fazer o escaneamento e tiro a foto ele retorna com a informação de que não foi possível realizar a biometria. 
É preciso melhorar a questão do acesso no menu inicial com Voice Over, para que os cegos possam utilizá-lo com autonomia.",Não funciona,1
453,2021-06-06 16:21:32,"Péssimo esse reconhecimento facial em todo acesso. Não consigo colocar outro método de cadastro, por exemplo ""Número do CPF"".. Devia liberar outros métodos de confiabilidade e segurança. Outro aspecto negativo é que não se consegue excluir a conta. Vamos melhorar isso!",Terrível o reconhecimento facial!,1
454,2021-06-06 14:59:35,Um app que simplesmente não funciona.,Não funciona,1
455,2021-06-06 02:55:19,"Tentei diversas vezes, é um lixo!",Reconhecimento fácil falhando miseravelmente,1
456,2021-06-05 00:21:29,"Continua pedindo data de CNH. Eu NÃO TENHO CNH, porém como erroneamente supuseram ao me responder, eu TENHO BIOMETRIA CADASTRADA TANTO NO TSE quanto no DETRAN. Afinal eu tenho passe de deficiente para ônibus e tive que tirar foto, dar todas minhas digitais e isso automaticamente me conectou ao TSE, sei disso porque quando eu ainda votava (hoje tenho laudo pra não votar porque não consigo chegar lá) eu votei das últimas vezes pela biometria. 
Então, sim, tenho tudo cadastrado nos devidos órgãos. Mas não tenho uma maldita data de CNH!!!! Isso é ridículo!!!!",Atualizou e nada. Resposta da minha avaliação: INÚTIL,1
457,2021-06-04 13:01:49,Não é possível desde que lançaram o programa tento fazer e não consigo sigo todo procedimento pedido pelo programa e não finaliza vocês precisam colocar de forma que fique mais fácil porque sou nova tenho 43 anos estou com dificuldade para finalizar imagina quem tem mais idade é um absurdo,Vocês precisam melhorar,1
458,2021-06-04 12:42:14,"Você sabe que é um app do governo quando só da erro, não consertam, há meses é impossível fazer login... incrível como todos os sites e apps do governo são toscos. Num país onde se paga tanto imposto merecíamos o melhor do melhor e não temos nem um serviço decente e no mínimo funcional, quem dirá bom.",Faz jus ao país,1
459,2021-06-04 02:40:57,O aplicativo trava todo ao tentar realizar a prova de vida. Não reconhece as posições do rosto e fecha sozinho.,Não funciona e fecha sozinho,1
460,2021-06-03 22:32:04,"Estou há quase duas horas tentando fazer o reconhecimento facial. Segui todas as instruções, apoiei o celular em uma superfície, fiquei em um local com boa iluminação, sem nada se movendo no fundo. Enfim, tentei de tudo, e sempre falha. Realmente terrível.",É impossível fazer o reconhecimento facial!,1
461,2021-06-02 23:18:26,Realmente eh decepcionante esse aplicativo! Com certeza o pior da história! Deveria ser banido da loja de aplicativos!!!! Leitura biométrica não funciona nem criem expectativas…se isso não funciona então não serve P nada…,O pior aplicativo já criado,1
462,2021-06-02 14:51:13,"Diz que consigo recuperar senha com Título OU cnh, mas só dá a opção de preencher com dados da cnh! Impossível!!!!!!",Não tenho CNH,1
463,2021-06-02 11:02:08,"Depois de inúmeras tentativas até conseguir o reconhecimento facial, descubro que, diferentemente do anunciado, não tem como fazer a prova de vida - INSS pelo app. Ah sim... depois que sai do app, tem que fazer tudo de novo... que beleza...",Bem ruinzinho,1
464,2021-06-01 23:32:08,O aplicativo apresenta erros graves no cadastro. Muito amadorismo ou inteligência. Vou tentar descobrir...,Não funciona,1
465,2021-06-01 16:27:24,Muito complicado. Complicadíssimo,Provalife,1
466,2021-06-01 01:20:59,Não faz leitura do QR code nem da imagem! Fizemos mais de 10 vezes e nada de funcionar!,Horrível,1
467,2021-05-31 23:51:49,"Nem perca seu tempo, não funciona!",Não funciona!,1
468,2021-05-31 23:50:32,"Estou a dias tentando habilitar mais não obtive sucesso, é extremamente estressante fazer todas as posições inúmeras vezes e no final não conseguir habilitar… já passei uma tarde tentando e nada…",Habilitar,1
469,2021-05-31 18:41:19,O idiota que fez esse App deveria sumir da terra ! Não consigo fazer a biometria,APP HORROROSO,1
470,2021-05-31 17:34:55,"Não funciona, é ruim e mal feito. Você tem 60s pra TODO o processo de validação, se o aplicativo não reconhece, o processo volta ao INÍCIO!! Claramente nao validaram os processos, lixo de App. Ah e se vc insistir ele concluir e não consegue enviar os dados e você tem que RECOMEÇAR do ZERO!",Ruim e mal feito,1
471,2021-05-31 01:13:24,"Nao funciona, uma droga de aplicativo, como tudo que o Bolsonaro faz.",Não funciona,1
472,2021-05-31 01:06:23,"App lixo, perda de tempo. Nada que esses lixos fazem presta! Única coisa que teoricamente funciona no Brasil é eleição e cobrar imposto... pq será?! Acorda povo brasileiro tudo que não envolve dar dinheiro pra esses políticos lixos é superfaturado e de péssima qualidade!!! Provavelmente esse app lixo deve ter custado milhões numa licitação fraudulenta. Fica aqui meu ódio e repúdio eterno por tudo que vem dessa raça maldita, em todas as esferas, federal, estadual e municipal... esses lixos montam em cima da gente e ainda tem quem defenda eles!!!! Seja quem for TUDO LIXO #odioacumulado",Nada do governo presta,1
473,2021-05-30 22:39:14,"Programa péssimo, horrível para um idoso mexer, não reconhece o rosto quando vira para os lados, como idoso vai fazer teste de vida se o programa é inacessível","App uma horrível, péssimo.",1
474,2021-05-30 22:37:52,Muitas fases de verificação e confirmação do usuário. Muita dificuldade pra efetuar a validação facial. Pouco tempo pra completar as etapas. Péssimo aplicativo!!,Aplicativo Meu gov,1
475,2021-05-30 19:15:59,Incrível como uma coisa simples quando é feita por qualquer instituição do governo não funciona.,Se é do Governo não funciona,1
476,2021-05-30 14:29:57,Reconhecimento facial é para malhar pescoço?,😩,1
477,2021-05-30 04:41:56,"Tentei também várias vezes entrar via biometria fácil e não consegui.
Deveria ter outras opções de acesso.",Não funcionou!,1
478,2021-05-30 00:37:02,lento,Lento&Impreciso,1
479,2021-05-29 15:52:16,"O App exige data da última carteira de motorista para permitir uso. Não tenho esse documento, nunca tirei, sequer sei dirigir. Assim estou proibida de entrar.",App exige documento que não existe,1
480,2021-05-28 23:18:58,"Como já relataram, a biometria pra captar a lateral do rosto( esquerda e direita) não funciona. Ou seja, não consigo entrar no app e o governo já desabilitou a função consignado no app sigepe. Corrijam isso!!!!!! Pra ontem!!!!",Lixo,1
481,2021-05-28 10:13:08,"Quando consigo fazer a validação facial diz que o site tá fora e isso tem acontecido por mais de uma semana. Agora não tenho meu documento físico e estou nas mãos de um app que com certeza foi desenvolvido por satanás, porque o tanto que eu xingo esse aplicativo horrível, único lugar reservado pra mim é o inferno 🤬🤬🤬",Nada funciona no site,1
